0;69900
0;97500
0;125100
0;107400
0;14100
0;65100
0;73200
0;128400
0;98100
0;45300
0;88500
0;121200
0;62100
0;119400
0;104400
1;97500
0;131700
0;89700
0;26100
0;37200
0;86700
1;14100
1;65100
0;81300
0;18600
0;102300
0;87000
0;128700
1;104400
0;33600
0;78900
0;52500
0;90000
0;96000
1;86700
0;85200
2;97500
0;106500
0;48300
0;18900
0;24000
0;29100
1;107400
0;94200
0;103500
0;134100
1;121200
0;15900
0;60300
0;98700
0;99000
0;14700
0;30900
0;123900
0;34800
0;36000
0;144000
0;66000
0;32400
0;96900
0;100500
1;134100
0;43200
2;107400
0;78300
0;21000
0;27300
0;27000
0;6600
0;17700
0;132900
0;4500
0;63900
1;121200
0;99300
1;73200
0;59100
0;110700
0;60000
1;131700
1;27300
0;95700
0;138600
1;96900
0;6900
1;17700
0;67200
0;132600
0;56100
0;54300
1;30900
0;26700
1;95700
0;139500
0;1500
0;104100
0;49500
0;1199
0;21900
0;135900
0;71700
0;20400
0;39300
0;134700
0;13800
0;42300
0;92400
0;17100
0;9900
3;107400
0;76500
0;12300
0;34500
0;133800
0;59700
4;107400
1;134700
0;41700
0;19200
1;133800
0;106800
0;16200
0;38700
0;122700
1;99000
0;95100
0;28800
1;1500
0;119100
0;84600
1;86700
0;70500
0;102000
0;7500
0;48900
0;3900
0;136800
0;117900
0;85500
0;67500
0;25800
0;109200
0;127500
1;42300
0;65700
0;81900
0;53700
0;60600
0;111600
0;125700
0;56700
1;132900
0;36900
1;63900
0;90900
0;72900
1;144000
1;96000
0;77400
1;97500
1;63900
0;116100
0;82500
0;300
0;6000
0;61800
0;100800
0;77700
0;60900
0;105600
1;38700
0;19800
1;60000
0;33000
0;146700
0;44100
0;27900
1;38700
0;102900
0;141300
0;79500
1;36900
1;6900
0;22500
0;91500
0;52800
0;111900
1;88500
1;78300
0;142200
0;120000
0;45900
2;30900
0;94800
0;63000
0;143700
0;22800
1;65700
2;96000
1;17700
1;127500
1;26100
0;108900
1;18900
1;34800
0;45000
0;75900
0;123000
1;110700
1;96900
0;27600
0;28500
0;59400
0;35100
0;26400
0;57900
0;64800
0;74700
1;75900
0;23400
1;36000
0;144600
1;56700
0;107700
1;81300
1;103500
0;114900
0;46500
1;100800
1;26400
2;121200
1;34500
0;141600
1;54300
1;121200
1;73200
1;45900
0;11100
2;63900
1;110700
2;104400
0;70200
0;52200
0;144900
0;133200
0;137100
0;123300
0;135300
1;63900
2;27300
0;11700
1;71700
0;104700
2;34800
0;115500
0;19500
0;105000
1;114900
1;107700
1;78900
0;106200
1;67500
0;82200
0;148500
0;131400
0;16500
1;85200
1;102900
0;114300
1;26700
1;33600
0;89100
0;21600
1;107700
0;28200
1;123000
1;19200
0;130500
3;121200
1;107700
1;131700
1;107700
2;107700
1;24000
1;45300
0;15300
1;102900
1;135900
0;15000
0;118500
0;62700
0;108600
0;140700
0;29700
0;144300
1;36000
1;102300
1;133200
1;62100
1;27300
3;104400
1;108900
1;14700
0;92700
1;128700
0;141900
0;38400
0;123600
1;38400
1;36000
5;107400
0;140400
1;100500
1;22500
0;68700
1;15900
0;143400
0;22200
1;49500
0;115800
2;128700
3;30900
0;92100
0;10500
1;114300
1;98700
1;13800
1;95700
0;126300
0;45600
0;97200
0;2700
2;54300
1;120000
1;123000
0;32100
1;67500
0;0
0;88800
0;94500
0;33900
1;106500
3;34800
0;44400
0;96300
0;130800
0;78000
1;102900
0;143100
1;62700
0;126900
0;107100
0;145800
6;107400
0;101400
0;48000
1;14100
1;65700
1;33600
0;125400
1;128700
3;27300
1;38400
2;107700
1;58800
4;30900
1;95700
1;56100
1;30900
1;62100
1;125700
0;23100
0;39900
0;11400
0;74100
1;48900
1;38700
0;128100
1;60000
0;132300
0;1200
1;29700
1;142200
0;599
1;18900
1;36000
0;25200
1;84600
0;35700
0;24900
1;58800
1;67500
0;32700
1;132900
1;75900
0;84900
0;129600
1;106200
0;131100
1;100800
1;104100
0;43500
1;78300
0;8700
1;118500
1;84900
0;76800
1;82500
1;136800
0;80400
0;124800
1;128400
3;107700
0;31500
0;98400
0;43800
0;77100
1;32100
1;119100
0;63600
1;85200
1;106800
0;299
1;106800
1;11100
1;143700
1;17100
1;45600
0;83400
0;23700
1;132300
1;41700
1;82500
1;94200
0;90300
0;66600
1;9900
0;37500
1;44400
1;36000
1;134700
1;102300
1;94500
0;105900
0;30000
0;57000
0;93300
0;118800
0;72600
3;63900
1;46500
2;102900
1;52500
1;90900
1;106500
1;29100
0;138300
1;143700
2;94500
0;55200
3;107700
0;101100
0;25500
1;22800
1;52200
1;24900
1;69900
1;100500
1;32700
1;118500
0;0
2;97500
0;36300
1;55200
1;137100
0;12600
0;31800
1;53700
0;7200
1;88500
2;125700
2;114900
1;133200
2;52200
0;6300
1;118800
1;7200
0;96600
1;599
1;98400
1;56700
2;62100
1;119100
0;57600
1;17100
1;134100
1;114300
2;26400
1;65700
1;141600
1;35100
1;46500
1;109200
3;114900
1;26400
1;117900
1;124800
1;21900
1;11400
0;132000
1;23100
0;112800
0;20700
1;71700
1;14100
1;143400
0;112500
1;106800
0;76200
2;15900
0;86400
1;121200
1;78300
1;104100
1;114300
1;105600
1;132900
1;136800
1;43200
0;114600
1;138600
1;98400
1;38700
2;98400
1;101100
1;140700
0;13200
1;82200
0;31200
0;51000
4;27300
0;117300
0;39600
1;2700
0;147000
0;127200
1;124800
1;114900
1;85500
1;56100
0;16800
0;75600
2;41700
1;94500
1;138600
1;45300
1;110700
1;70200
0;1800
1;2700
1;94200
2;95700
1;52500
1;138300
5;27300
2;136800
1;22800
0;66900
1;52800
1;95700
0;84300
1;45900
1;31800
1;134700
1;74700
0;99600
1;69900
0;40200
1;23100
1;33900
0;62400
1;97500
1;45900
1;78000
1;105600
0;119700
1;33000
1;11100
1;57600
0;64200
0;129300
1;63600
1;144300
1;111900
1;4500
1;112500
1;75900
1;129600
2;75900
0;122100
1;2700
1;90000
2;134100
0;41100
1;25500
1;147000
1;122700
1;100500
1;101400
0;113100
1;63900
0;87900
1;118500
1;127200
1;51000
1;4500
0;20100
3;125700
2;44400
0;149100
0;93600
4;107700
1;130800
1;43500
0;147900
1;98100
1;26700
1;300
7;107400
1;58800
2;135900
1;103500
1;49500
1;133800
1;96300
0;93900
0;149401
1;96300
0;42900
1;104100
1;32700
1;2700
1;143100
1;112500
1;52800
0;50700
1;128400
0;110400
1;98400
1;106800
0;109800
1;139500
1;70200
1;14100
1;12300
1;33900
1;91500
2;112500
1;128700
0;15600
1;141900
1;23700
0;142500
0;147300
1;67500
0;133500
1;57900
1;15000
1;68700
1;126900
1;119100
0;47400
1;143100
1;82500
1;142500
1;92100
0;89400
0;53400
1;32100
2;86700
1;104100
0;146100
2;67500
1;141900
1;26700
0;71100
1;144900
1;2700
1;113100
0;40800
0;34200
1;28800
1;121200
1;103500
0;55500
1;96600
1;133200
1;56100
0;69300
1;137100
1;27900
1;35700
0;129900
1;17100
1;128400
0;108000
0;68100
1;88500
2;45600
1;105600
1;59100
1;76500
0;5700
0;38100
0;54900
1;133800
1;6300
1;46500
1;130500
0;3000
1;95100
0;81000
2;128400
1;84900
1;82200
1;99300
1;45000
1;81900
0;124200
0;139200
1;28800
1;138300
1;109200
0;88200
1;37500
1;107400
0;74400
1;96300
0;137700
1;1500
3;86700
1;96300
1;105000
1;106200
1;62700
1;106800
1;45300
1;69300
1;1800
0;148200
1;45600
5;30900
1;13800
0;61200
1;128400
1;113100
1;31500
3;128400
1;41700
0;80100
1;132000
1;137100
1;71100
1;78300
2;56100
1;134100
0;72300
1;62400
0;0
8;107400
1;123600
3;54300
1;48000
0;113700
1;55500
0;111300
1;135900
2;55200
1;63000
0;83100
2;53700
1;52800
1;15600
1;141900
2;71100
1;111600
1;48300
0;49200
1;135300
5;107700
1;4500
1;37200
1;84900
0;121500
1;96900
1;38100
1;89400
0;135000
0;64500
6;107700
2;114900
1;14100
1;97200
1;147300
1;119400
1;93300
0;102600
1;43200
3;96000
4;54300
1;34200
1;1500
1;102300
1;128700
1;15600
1;26100
9;107400
1;3000
3;128700
2;3000
4;125700
1;55200
0;136500
1;8700
2;105600
2;14100
1;123300
1;37200
1;143400
0;87300
2;34200
2;106800
1;132000
0;99900
1;32400
0;118200
1;74400
1;87000
0;44700
1;134700
1;21600
1;77700
1;91500
1;101100
1;26400
1;70200
1;104100
0;49800
1;77100
2;36000
